Year,quarter,OriginCityId,DestinationCityID,OriginCity,DestinationCity,OriginAirportId,DestinationAirportID,OriginAirportCode,DestinationAirportCode,dist bw ap in miles,passengers,fare
2021,3,30977,34986,"Chicago, IL","Sarasota/Bradenton, FL",13930,14986,ORD,SRQ,1050,235,180.98
2021,3,30977,35096,"Chicago, IL","Syracuse, NY",13232,15096,MDW,SYR,607,2,279.75
2021,3,30977,35096,"Chicago, IL","Syracuse, NY",13930,15096,ORD,SYR,607,181,258.21
2021,3,30977,35412,"Chicago, IL","Knoxville, TN",13232,15412,MDW,TYS,475,21,113.16
2021,3,30977,35412,"Chicago, IL","Knoxville, TN",13930,15412,ORD,TYS,475,252,167.74
2021,3,30994,30194,"Charleston, SC","Dallas/Fort Worth, TX",10994,11259,CHS,DAL,987,101,179.42
2021,3,30994,30194,"Charleston, SC","Dallas/Fort Worth, TX",10994,11298,CHS,DFW,987,235,205.21
2021,3,30994,30852,"Charleston, SC","Washington, DC (Metropolitan Area)",10994,10821,CHS,BWI,472,374,140.01
2021,3,30994,30852,"Charleston, SC","Washington, DC (Metropolitan Area)",10994,11278,CHS,DCA,472,295,166.15
2021,3,30994,30852,"Charleston, SC","Washington, DC (Metropolitan Area)",10994,12264,CHS,IAD,472,186,151.98
2021,3,30994,30977,"Charleston, SC","Chicago, IL",10994,13232,CHS,MDW,760,186,151.64
2021,3,30994,30977,"Charleston, SC","Chicago, IL",10994,13930,CHS,ORD,760,394,179.71
2021,3,30994,31453,"Charleston, SC","Houston, TX",10994,12191,CHS,HOU,928,77,182.99
2021,3,30994,31453,"Charleston, SC","Houston, TX",10994,12266,CHS,IAH,928,160,215.7
2021,3,30994,31703,"Charleston, SC","New York City, NY (Metropolitan Area)",10994,11618,CHS,EWR,677,486,168.27
2021,3,30994,31703,"Charleston, SC","New York City, NY (Metropolitan Area)",10994,12197,CHS,HPN,677,11,222.13
2021,3,30994,31703,"Charleston, SC","New York City, NY (Metropolitan Area)",10994,12391,CHS,ISP,677,19,177.33
2021,3,30994,31703,"Charleston, SC","New York City, NY (Metropolitan Area)",10994,12478,CHS,JFK,677,661,149.04
2021,3,30994,31703,"Charleston, SC","New York City, NY (Metropolitan Area)",10994,12953,CHS,LGA,677,388,156.46
2021,3,30994,31703,"Charleston, SC","New York City, NY (Metropolitan Area)",10994,15070,CHS,SWF,677,1,250.8
2021,3,30994,32467,"Charleston, SC","Miami, FL (Metropolitan Area)",10994,11697,CHS,FLL,489,144,143.12
2021,3,30994,32467,"Charleston, SC","Miami, FL (Metropolitan Area)",10994,13303,CHS,MIA,489,111,173.4
2021,3,30994,32575,"Charleston, SC","Los Angeles, CA (Metropolitan Area)",10994,10800,CHS,BUR,2206,11,216.93
2021,3,30994,32575,"Charleston, SC","Los Angeles, CA (Metropolitan Area)",10994,12892,CHS,LAX,2206,293,206.14
2021,3,30994,32575,"Charleston, SC","Los Angeles, CA (Metropolitan Area)",10994,12954,CHS,LGB,2206,6,184.98
2021,3,30994,32575,"Charleston, SC","Los Angeles, CA (Metropolitan Area)",10994,13891,CHS,ONT,2206,22,262.32
2021,3,30994,32575,"Charleston, SC","Los Angeles, CA (Metropolitan Area)",10994,14908,CHS,SNA,2206,38,283.27
2021,3,31003,30466,"Cedar Rapids/Iowa City, IA","Phoenix, AZ",11003,10466,CID,AZA,1252,128,88.71
2021,3,31003,30466,"Cedar Rapids/Iowa City, IA","Phoenix, AZ",11003,14107,CID,PHX,1252,99,195.67
2021,3,31057,30194,"Charlotte, NC","Dallas/Fort Worth, TX",11057,11259,CLT,DAL,936,106,180.23
2021,3,31057,30194,"Charlotte, NC","Dallas/Fort Worth, TX",11057,11298,CLT,DFW,936,813,207.73
2021,3,31057,30466,"Charlotte, NC","Phoenix, AZ",11057,14107,CLT,PHX,1773,599,243.3
2021,3,31057,30647,"Charlotte, NC","Cleveland, OH (Metropolitan Area)",11057,10874,CLT,CAK,430,82,184.32
2021,3,31057,30647,"Charlotte, NC","Cleveland, OH (Metropolitan Area)",11057,11042,CLT,CLE,430,247,198.65
2021,3,31057,30852,"Charlotte, NC","Washington, DC (Metropolitan Area)",11057,10821,CLT,BWI,361,525,143.31
2021,3,31057,30852,"Charlotte, NC","Washington, DC (Metropolitan Area)",11057,11278,CLT,DCA,361,400,166.49
2021,3,31057,30852,"Charlotte, NC","Washington, DC (Metropolitan Area)",11057,12264,CLT,IAD,361,199,161.31
2021,3,31057,30977,"Charlotte, NC","Chicago, IL",11057,13232,CLT,MDW,599,144,149.77
2021,3,31057,30977,"Charlotte, NC","Chicago, IL",11057,13930,CLT,ORD,599,1017,171.32
2021,3,31057,31453,"Charlotte, NC","Houston, TX",11057,12191,CLT,HOU,920,51,199.31
2021,3,31057,31453,"Charlotte, NC","Houston, TX",11057,12266,CLT,IAH,920,533,200.46
2021,3,31057,31703,"Charlotte, NC","New York City, NY (Metropolitan Area)",11057,11618,CLT,EWR,575,830,191.65
2021,3,31057,31703,"Charlotte, NC","New York City, NY (Metropolitan Area)",11057,12197,CLT,HPN,575,85,263.27
2021,3,31057,31703,"Charlotte, NC","New York City, NY (Metropolitan Area)",11057,12391,CLT,ISP,575,40,193.05
2021,3,31057,31703,"Charlotte, NC","New York City, NY (Metropolitan Area)",11057,12478,CLT,JFK,575,660,182.74
2021,3,31057,31703,"Charlotte, NC","New York City, NY (Metropolitan Area)",11057,12953,CLT,LGA,575,1196,179.99
2021,3,31057,31703,"Charlotte, NC","New York City, NY (Metropolitan Area)",11057,15070,CLT,SWF,575,2,220.26
2021,3,31057,32457,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",11057,13796,CLT,OAK,2296,32,253.38
2021,3,31057,32457,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",11057,14771,CLT,SFO,2296,546,303.43
2021,3,31057,32457,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",11057,14831,CLT,SJC,2296,55,308.1
2021,3,31057,32467,"Charlotte, NC","Miami, FL (Metropolitan Area)",11057,11697,CLT,FLL,650,506,157.47
2021,3,31057,32467,"Charlotte, NC","Miami, FL (Metropolitan Area)",11057,13303,CLT,MIA,650,704,162.94
2021,3,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,10800,CLT,BUR,2125,28,260.99
2021,3,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,12892,CLT,LAX,2125,846,276.1
2021,3,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,12954,CLT,LGB,2125,10,258.56
2021,3,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,13891,CLT,ONT,2125,131,274.93
2021,3,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,14908,CLT,SNA,2125,94,301.88
2021,3,31057,33195,"Charlotte, NC","Tampa, FL (Metropolitan Area)",11057,15304,CLT,TPA,507,491,163.4
2021,3,31066,30194,"Columbus, OH","Dallas/Fort Worth, TX",11066,11259,CMH,DAL,926,129,192.08
2021,3,31066,30194,"Columbus, OH","Dallas/Fort Worth, TX",11066,11298,CMH,DFW,926,389,213.79
2021,3,31066,30325,"Columbus, OH","Denver, CO",11066,11292,CMH,DEN,1154,627,193.1
2021,3,31066,30466,"Columbus, OH","Phoenix, AZ",11066,14107,CMH,PHX,1670,418,248.59
2021,3,31066,30559,"Columbus, OH","Seattle, WA",11066,14747,CMH,SEA,2016,378,251.22
2021,3,31066,30852,"Columbus, OH","Washington, DC (Metropolitan Area)",11066,10821,CMH,BWI,337,178,149.93
2021,3,31066,30852,"Columbus, OH","Washington, DC (Metropolitan Area)",11066,11278,CMH,DCA,337,214,147.75
2021,3,31066,30852,"Columbus, OH","Washington, DC (Metropolitan Area)",11066,12264,CMH,IAD,337,92,165
2021,3,31066,31135,"Columbus, OH","Myrtle Beach, SC",11066,13577,CMH,MYR,488,140,124.26
2021,3,31066,31135,"Columbus, OH","Myrtle Beach, SC",12917,13577,LCK,MYR,488,61,77.33
2021,3,31066,31453,"Columbus, OH","Houston, TX",11066,12191,CMH,HOU,1001,127,204
2021,3,31066,31453,"Columbus, OH","Houston, TX",11066,12266,CMH,IAH,1001,210,236.93
2021,3,31066,31454,"Columbus, OH","Orlando, FL",11066,13204,CMH,MCO,802,719,146.84
2021,3,31066,31650,"Columbus, OH","Minneapolis/St. Paul, MN",11066,13487,CMH,MSP,626,306,234.55
2021,3,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",11066,11618,CMH,EWR,519,207,225.52
2021,3,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",11066,12197,CMH,HPN,519,4,218.86
2021,3,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",11066,12391,CMH,ISP,519,10,199.43
2021,3,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",11066,12478,CMH,JFK,519,23,219.93
2021,3,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",11066,12953,CMH,LGA,519,578,194.77
2021,3,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",11066,15070,CMH,SWF,519,0,287
2021,3,31066,31714,"Columbus, OH","Fort Myers, FL",11066,14635,CMH,RSW,930,347,161.87
2021,3,31066,32211,"Columbus, OH","Las Vegas, NV",11066,12889,CMH,LAS,1771,615,201.55
2021,3,31066,32457,"Columbus, OH","San Francisco, CA (Metropolitan Area)",11066,13796,CMH,OAK,2120,74,244.16
2021,3,31066,32457,"Columbus, OH","San Francisco, CA (Metropolitan Area)",11066,14771,CMH,SFO,2120,187,304.82
2021,3,31066,32457,"Columbus, OH","San Francisco, CA (Metropolitan Area)",11066,14831,CMH,SJC,2120,70,290.11
2021,3,31066,32467,"Columbus, OH","Miami, FL (Metropolitan Area)",11066,11697,CMH,FLL,990,318,144.67
2021,3,31066,32467,"Columbus, OH","Miami, FL (Metropolitan Area)",11066,13303,CMH,MIA,990,219,160.76
2021,3,31066,32467,"Columbus, OH","Miami, FL (Metropolitan Area)",12917,11697,LCK,FLL,990,13,71.89
2021,3,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,10800,CMH,BUR,1995,42,242.48
2021,3,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,12892,CMH,LAX,1995,484,196.12
2021,3,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,12954,CMH,LGB,1995,22,217.96
2021,3,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,13891,CMH,ONT,1995,61,286.63
2021,3,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,14908,CMH,SNA,1995,92,282.59
2021,3,31066,33195,"Columbus, OH","Tampa, FL (Metropolitan Area)",11066,15304,CMH,TPA,829,452,150.4
2021,3,31066,33195,"Columbus, OH","Tampa, FL (Metropolitan Area)",12917,14112,LCK,PIE,829,73,74.65
2021,3,31066,33570,"Columbus, OH","San Diego, CA",11066,14679,CMH,SAN,1964,181,276.24
2021,3,31066,34100,"Columbus, OH","Philadelphia, PA",11066,14100,CMH,PHL,406,227,217.42
2021,3,31066,34986,"Columbus, OH","Sarasota/Bradenton, FL",11066,14986,CMH,SRQ,869,163,147.35
2021,3,31066,34986,"Columbus, OH","Sarasota/Bradenton, FL",12917,14986,LCK,SRQ,869,51,76.27
2021,3,31123,30852,"St. Louis, MO","Washington, DC (Metropolitan Area)",15016,10821,STL,BWI,738,373,189.95
2021,3,31123,30852,"St. Louis, MO","Washington, DC (Metropolitan Area)",15016,11278,STL,DCA,738,432,177.94
2021,3,31123,30852,"St. Louis, MO","Washington, DC (Metropolitan Area)",15016,12264,STL,IAD,738,124,207.22
2021,3,31123,33195,"St. Louis, MO","Tampa, FL (Metropolitan Area)",15016,15304,STL,TPA,869,441,174.2
2021,3,31135,30852,"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",13577,10821,MYR,BWI,399,277,113.59
2021,3,31135,30852,"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",13577,11278,MYR,DCA,399,79,144.41
2021,3,31135,30852,"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",13577,12264,MYR,IAD,399,68,146.44
2021,3,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",13577,11618,MYR,EWR,601,446,122.41
2021,3,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",13577,12197,MYR,HPN,601,5,239.44
2021,3,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",13577,12391,MYR,ISP,601,80,99.91
2021,3,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",13577,12478,MYR,JFK,601,9,204.19
2021,3,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",13577,12953,MYR,LGA,601,350,123.28
2021,3,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",13577,15070,MYR,SWF,601,111,78.48
2021,3,31136,30852,"Jacksonville, FL","Washington, DC (Metropolitan Area)",12451,10821,JAX,BWI,663,344,172.22
2021,3,31136,30852,"Jacksonville, FL","Washington, DC (Metropolitan Area)",12451,11278,JAX,DCA,663,367,164.78
2021,3,31136,30852,"Jacksonville, FL","Washington, DC (Metropolitan Area)",12451,12264,JAX,IAD,663,218,164.15
2021,3,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,11618,JAX,EWR,869,528,166.17
2021,3,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,12197,JAX,HPN,869,16,233.13
2021,3,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,12391,JAX,ISP,869,25,185.21
2021,3,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,12478,JAX,JFK,869,685,158.08
2021,3,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,12953,JAX,LGA,869,214,191.51
2021,3,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,15070,JAX,SWF,869,1,297.6
2021,3,31136,32467,"Jacksonville, FL","Miami, FL (Metropolitan Area)",12451,11697,JAX,FLL,335,199,105.76
2021,3,31136,32467,"Jacksonville, FL","Miami, FL (Metropolitan Area)",12451,13303,JAX,MIA,335,150,166.28
2021,3,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,10800,JAX,BUR,2153,13,228.6
2021,3,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,12892,JAX,LAX,2153,299,205.28
2021,3,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,12954,JAX,LGB,2153,7,196.76
2021,3,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,13891,JAX,ONT,2153,38,281.78
2021,3,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,14908,JAX,SNA,2153,41,284.99
2021,3,31295,30466,"Detroit, MI","Phoenix, AZ",11433,14107,DTW,PHX,1671,1018,254.07
2021,3,31295,30852,"Detroit, MI","Washington, DC (Metropolitan Area)",11433,10821,DTW,BWI,409,492,145.13
2021,3,31295,30852,"Detroit, MI","Washington, DC (Metropolitan Area)",11433,11278,DTW,DCA,409,590,149.39
2021,3,31295,30852,"Detroit, MI","Washington, DC (Metropolitan Area)",11433,12264,DTW,IAD,409,252,152.36
2021,3,31295,31453,"Detroit, MI","Houston, TX",11433,12191,DTW,HOU,1092,134,164.7
2021,3,31295,31453,"Detroit, MI","Houston, TX",11433,12266,DTW,IAH,1092,823,171.84
2021,3,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",11433,11618,DTW,EWR,540,566,219.19
2021,3,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",11433,12197,DTW,HPN,540,40,225.82
2021,3,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",11433,12391,DTW,ISP,540,7,226.22
